120416,2,1,2,4,1,1,1,4,3,3,2,3,3,1,1,1
160417,2,2,2,5,3,2,2,4,2,2,3,3,1,1,1,1
90026,1,2,3,5,3,1,1,4,2,2,1,2,3,2,2,2
170272,2,2,1,3,3,1,1,1,1,4,2,4,1,1,1,1
120268,1,3,3,3,1,1,1,1,1,1,2,4,1,1,2,1
120270,2,2,3,3,1,1,1,3,1,3,1,2,2,2,1,2
90490,1,1,1,3,3,1,1,3,2,4,2,4,3,2,2,1
100274,2,3,1,3,3,2,1,1,1,2,1,4,2,2,1,2
190360,2,2,1,4,1,2,1,3,1,3,3,2,1,1,2,1
90110,2,2,2,1,1,1,2,4,1,2,3,3,2,1,2,1
90061,1,2,3,5,3,1,1,4,1,2,1,4,1,1,2,1
180316,2,2,1,3,1,2,3,4,1,2,3,4,1,1,2,1
90124,2,2,2,3,1,1,3,4,1,1,1,1,2,1,1,2
140369,2,2,2,5,1,1,2,3,2,1,1,1,1,1,1,2
180299,3,2,2,3,3,1,1,4,2,1,2,2,3,2,1,2
190421,1,3,1,3,3,2,1,1,2,2,2,4,2,1,2,2
100250,2,2,2,4,1,2,2,3,1,4,2,4,2,1,1,1
180395,2,3,1,4,3,2,3,4,3,3,2,3,3,1,2,1
90065,1,2,3,3,3,2,1,4,1,4,3,4,1,1,1,1
80201,3,2,1,5,3,1,3,4,1,2,4,2,2,2,2,1
90239,1,3,1,5,3,2,1,5,1,1,1,1,2,2,1,1
150301,1,3,2,4,2,2,3,2,3,2,1,3,1,1,1,2
170254,1,1,1,3,3,1,1,2,2,1,3,3,2,1,2,1
80090,1,2,1,3,2,2,1,1,1,3,2,1,2,2,1,2
80069,1,3,1,5,2,1,2,5,1,1,3,1,1,2,1,2
90337,1,2,1,3,1,2,3,4,1,1,3,3,1,2,2,1
190296,1,2,2,5,3,1,3,4,1,2,1,1,2,1,1,2
160424,1,3,1,5,3,2,3,1,1,2,2,1,1,2,1,1
140384,1,2,1,3,3,2,1,5,3,1,1,4,3,2,2,2
90489,1,1,2,3,1,2,3,1,1,2,3,3,3,2,1,2
90422,2,2,1,3,2,1,3,4,1,1,2,2,3,2,1,2
180413,2,2,1,3,2,2,3,4,1,1,1,1,1,2,1,2
190482,1,2,1,3,3,2,3,4,1,2,3,2,3,2,1,1
170451,1,3,2,3,1,1,1,4,3,2,4,2,3,1,2,1
100416,2,2,1,3,2,2,1,4,2,4,1,4,3,2,1,1
110590,1,1,1,5,2,1,1,1,2,3,1,2,1,1,1,1
passteach,1,2,2,3,2,2,3,1,1,3,4,4,2,2,2,2
80187,1,2,1,3,3,1,1,5,1,3,1,2,1,1,2,1
180258,1,1,1,5,2,1,3,5,1,2,2,3,3,2,2,1
110556,2,3,1,3,2,1,3,1,2,4,3,2,3,2,1,1
80067,1,1,1,3,2,1,1,4,3,1,1,3,1,1,2,1
140437,2,1,3,3,1,1,2,3,3,2,3,1,3,2,1,2
90474,2,1,3,3,2,2,1,4,1,3,1,4,3,2,2,2
130247,1,3,1,5,3,1,3,5,1,1,3,3,3,2,2,2
80184,1,3,1,3,2,1,3,5,1,1,3,3,3,1,1,1
100243,1,3,1,4,2,1,3,5,1,4,3,3,3,1,2,2
160314,2,1,2,4,2,1,2,3,1,1,2,3,1,1,2,1
190373,1,2,1,3,2,2,3,3,1,4,3,3,1,1,1,2
160330,1,1,1,3,2,1,1,5,1,1,3,3,1,1,1,2
80048,1,1,1,4,3,1,1,5,1,3,2,1,3,2,2,1
100232,1,2,3,3,3,1,1,1,1,1,1,2,2,2,1,1
80202,2,2,1,3,3,1,3,4,1,1,4,3,3,2,1,2
160289,1,1,1,5,3,1,1,3,1,3,1,4,1,1,1,1
180214,1,1,3,3,3,2,2,4,3,1,4,4,2,1,1,2
70043,1,1,1,3,2,2,1,3,1,3,2,1,1,2,2,1
passteach,2,3,1,1,3,1,1,2,1,2,1,1,3,1,1,2
80180,3,1,3,4,3,1,1,4,1,4,2,4,3,2,1,1
100222,1,1,1,3,3,1,2,2,1,1,3,1,3,1,1,1
passteach,2,3,1,4,2,1,3,1,1,4,4,1,1,1,1,1
190412,1,1,1,5,3,1,3,4,1,3,1,4,1,2,1,2
80056,1,3,1,3,3,2,3,1,1,1,2,2,2,1,1,2
100258,1,1,3,3,3,1,1,3,1,1,2,4,1,2,1,2
80039,1,1,3,3,2,1,3,5,1,1,2,3,3,2,2,1
80062,2,1,2,3,3,2,3,3,1,2,1,4,2,2,1,2
80198,1,3,3,3,2,1,3,1,2,2,2,3,3,2,1,2
90614,1,1,1,5,2,1,1,5,1,3,1,2,1,2,1,1
80178,2,2,1,3,3,2,1,3,1,2,1,4,3,2,1,1
180159,2,1,3,3,3,1,2,4,1,2,2,2,1,1,1,2
80051,1,1,1,3,3,2,1,4,1,4,1,3,3,2,1,2
150473,2,1,1,5,3,1,3,3,3,4,2,4,1,1,1,1
90613,1,1,3,4,2,1,1,5,1,3,1,3,1,1,2,2
80070,2,2,2,5,3,1,3,4,1,1,4,1,2,2,1,1
80079,2,2,2,3,3,2,2,3,1,1,1,4,2,2,2,2
180417,1,2,1,3,3,2,1,1,1,1,2,4,3,2,2,2
passteach,2,3,2,4,2,1,2,1,3,4,3,1,3,2,1,2
passteach,1,2,2,1,3,1,2,4,3,4,4,4,3,2,3,2
passteach,1,1,1,3,3,2,3,3,1,3,4,3,2,2,1,1
140292,1,3,1,5,3,2,3,5,1,4,3,4,3,1,1,1
190452,1,1,2,5,3,2,2,3,2,3,3,1,1,2,2,1
90476,1,3,2,5,3,1,1,3,2,2,1,4,1,1,1,2
90394,2,2,2,1,1,1,2,5,1,3,2,1,3,1,1,2
60285,1,1,2,4,2,1,1,3,2,2,3,4,1,1,1,1
100515,1,2,3,1,3,1,1,2,3,4,2,4,2,1,2,1
110289,2,3,1,5,2,2,3,3,2,1,4,3,1,1,1,2
60316,1,1,1,4,2,1,1,1,1,2,2,4,3,2,1,2
100937,3,1,3,4,3,1,2,2,2,4,3,3,1,1,2,1
60355,1,1,2,5,1,1,1,1,1,2,2,4,3,1,2,2
140246,2,1,1,5,2,1,1,1,1,1,2,3,3,2,1,1
190427,1,1,2,2,1,1,3,4,1,4,2,4,1,2,1,2
190433,1,1,1,2,1,1,3,4,3,2,3,2,1,1,2,1
90295,2,1,3,2,2,1,3,5,2,2,4,2,2,1,1,1
130317,1,1,2,5,1,1,1,4,1,4,4,3,3,1,1,1
120345,2,1,1,4,2,1,1,3,2,2,1,3,1,2,1,1
60295,2,1,1,2,2,1,1,5,2,4,1,3,1,1,1,1
170447,1,3,1,5,2,2,3,1,2,3,2,1,2,2,1,2
60064,1,2,1,5,3,2,1,3,1,2,1,4,2,1,1,1
140410,1,2,1,5,3,2,1,3,1,2,2,3,1,1,1,1
90453,1,3,1,3,3,1,1,5,1,2,2,4,1,2,1,1
80124,1,1,1,3,3,2,1,5,1,3,2,1,2,2,1,2
80431,2,2,1,4,3,1,3,5,1,2,2,3,2,1,2,1
60031,1,2,1,3,2,2,1,3,1,3,2,4,3,2,2,1
90580,2,2,1,4,3,1,3,5,1,3,2,3,1,1,1,1
80645,1,2,2,3,3,2,3,3,2,3,3,3,3,2,1,1
60306,1,1,1,3,3,2,3,3,1,4,2,4,1,2,2,2
110479,1,1,3,3,2,1,1,3,2,2,1,4,3,1,1,1
110442,1,1,2,3,1,2,3,3,1,4,2,4,3,1,2,2
60004,2,1,2,4,2,1,3,5,1,1,3,3,1,1,2,1
100358,1,1,2,2,3,2,3,3,2,3,2,3,1,2,1,1
140293,1,1,2,3,1,2,1,3,1,1,3,4,3,2,1,2
100320,1,1,1,3,2,2,1,3,1,3,1,3,1,1,1,1
90663,1,1,2,3,1,2,3,3,1,1,3,2,3,2,2,2
190485,3,1,2,5,2,1,1,5,2,3,2,3,1,1,2,2
110689,2,1,3,4,3,1,1,3,3,2,3,3,1,1,1,2
160318,1,3,3,5,3,1,1,5,2,4,1,2,1,2,2,2
160420,1,2,1,3,2,2,1,5,1,2,2,1,1,2,2,1
140478,2,2,2,4,2,1,3,3,1,3,2,3,1,1,2,1
90625,2,2,3,4,2,1,1,3,2,3,2,3,1,1,1,2
190440,2,3,3,4,3,2,1,3,2,4,2,4,3,1,2,1
80228,1,2,3,4,3,1,1,5,2,2,2,3,3,1,1,1
60007,3,3,3,5,2,1,1,5,2,2,1,1,3,2,2,2
190461,3,3,3,5,3,2,1,1,2,2,3,3,1,2,1,1
60050,2,3,1,5,2,1,1,1,1,4,2,3,1,1,2,1
130444,1,3,3,5,3,2,1,1,1,2,2,4,3,2,2,1
140443,2,2,2,5,3,1,3,5,2,3,2,4,1,1,2,1
90426,1,3,3,5,1,2,1,5,1,1,4,1,2,1,2,1
190473,3,3,3,3,3,2,1,5,1,2,2,3,3,2,1,2
150320,3,1,1,5,2,1,1,5,1,1,2,1,1,1,2,1
160280,2,1,1,5,3,1,3,5,1,1,1,1,2,1,2,1
70021,1,1,1,5,2,1,3,5,1,1,1,1,3,1,1,1
150459,1,2,2,3,2,1,3,1,1,1,1,3,2,1,1,1
170352,3,1,3,3,2,1,1,5,1,4,1,1,1,1,2,1
70078,1,2,1,5,3,2,3,5,1,1,4,1,2,1,1,2
120433,2,3,2,5,3,1,3,3,2,4,1,2,2,2,1,1
90208,2,1,1,3,2,1,3,3,2,3,1,2,1,1,1,1
100586,1,3,1,5,2,1,3,1,2,1,1,2,2,1,1,2
150319,1,3,3,5,2,2,1,1,2,4,1,4,2,1,1,1
120286,1,3,1,5,2,1,3,1,2,3,1,2,3,1,2,1
70268,1,3,3,5,2,1,1,1,2,1,1,2,1,2,1,2
70038,1,1,1,3,2,1,1,3,1,2,2,3,1,2,2,1
70063,2,1,1,2,2,1,3,4,2,4,3,3,1,1,2,1
80064,2,1,3,3,1,1,2,3,1,3,2,3,1,1,2,1
100452,1,1,1,3,3,1,1,3,1,2,2,3,1,2,2,1
180111,1,1,1,3,3,1,1,3,1,2,2,3,1,2,2,1
100399,2,1,1,3,1,1,1,2,2,3,1,3,1,1,1,1
70085,2,1,2,5,2,1,1,2,2,3,2,3,3,1,2,1
90275,2,2,1,2,3,2,1,2,2,4,3,4,3,2,2,2
70080,1,3,3,5,3,1,1,2,3,4,3,3,3,2,1,1
70286,1,1,2,5,3,1,2,1,3,3,3,4,3,1,1,2
80222,1,1,2,3,1,1,3,3,2,4,3,3,3,2,1,2
150393,1,2,2,1,2,1,2,3,3,4,3,3,3,1,1,2
80400,1,1,1,3,1,2,1,3,3,3,2,3,1,2,1,2
110477,1,1,3,4,3,1,2,3,3,3,2,2,1,2,1,2
90541,3,1,3,4,3,1,1,3,1,3,4,3,1,2,2,2
180151,2,2,2,5,1,1,3,3,1,3,4,3,1,2,1,2
150311,2,2,2,2,3,2,1,3,1,4,4,1,2,2,2,1
130390,1,1,3,3,2,2,1,3,2,3,1,3,1,2,1,2
170322,3,2,1,3,1,1,2,3,2,3,4,4,2,2,2,2
90262,2,2,1,5,2,1,3,4,1,4,2,4,2,2,2,1
160352,2,2,3,2,3,2,1,4,2,4,2,2,3,2,2,1
180349,1,1,3,3,3,1,3,4,1,4,1,4,2,2,2,1
170434,2,2,1,3,2,2,3,4,1,4,1,4,3,1,1,1
90562,1,1,3,5,2,2,1,5,2,1,1,4,2,1,1,1
180257,1,2,1,5,3,2,3,4,1,4,4,4,1,1,2,1
