100224,1,2,1,3,3,2,1,1,1,1,3,2,1,1,1,2
100296,1,3,2,3,2,2,3,1,1,2,1,2,2,1,1,1
80508,1,1,1,3,3,1,1,3,2,4,1,3,2,1,1,1
80503,1,1,2,1,3,1,3,3,2,2,2,1,1,1,2,1
160337,2,2,1,3,3,1,2,3,1,3,1,3,1,1,2,1
80088,1,2,1,5,3,2,3,3,1,2,2,2,2,1,2,2
80017,1,1,1,5,1,1,1,3,1,2,4,4,3,2,2,1
80330,2,1,1,5,3,1,3,4,1,1,3,1,3,1,1,2
110425,1,2,1,5,3,1,3,3,1,4,1,2,3,2,1,2
90216,1,2,2,5,3,2,3,4,1,2,1,4,1,1,1,1
80044,2,3,2,5,1,2,3,1,1,2,2,2,1,1,1,1
passteach,1,2,3,1,2,2,1,1,1,2,1,1,2,1,1,2
180451,1,2,1,3,1,2,3,4,1,2,2,4,1,1,2,1
180226,1,1,2,3,1,2,1,5,3,1,3,3,3,2,1,2
80084,3,2,1,3,2,2,1,3,1,1,3,3,3,2,1,1
90257,3,1,2,3,3,1,2,3,2,4,4,3,2,1,1,1
90236,1,2,2,3,1,2,3,3,1,4,4,4,3,2,1,2
80443,1,2,1,4,3,1,3,4,3,1,1,1,3,1,2,2
100616,1,3,1,4,1,1,2,1,3,4,2,1,1,2,2,1
160268,2,2,2,2,2,1,1,4,1,2,1,3,3,2,2,1
80005,2,3,1,3,1,2,1,1,1,2,4,3,1,1,2,1
120258,2,1,2,3,2,1,1,4,3,2,3,4,3,2,2,1
80063,1,1,3,3,1,1,1,3,1,3,1,4,3,1,1,2
80106,1,1,1,3,3,1,1,5,2,3,1,4,3,1,2,2
90209,1,2,2,3,2,2,2,2,3,3,2,3,2,2,1,2
170274,3,1,3,3,2,1,1,5,1,1,3,4,1,1,1,2
150386,2,3,1,3,2,1,1,3,2,3,1,2,3,2,1,2
80626,1,1,2,5,2,2,1,4,1,3,3,1,3,2,1,2
100629,1,2,1,3,3,1,3,4,1,2,2,4,3,1,1,1
160303,2,1,1,3,3,2,3,4,1,1,2,4,1,2,2,2
170256,1,1,2,1,1,2,1,1,3,3,3,4,1,1,1,2
passteach,2,3,1,4,2,2,3,3,1,2,2,3,2,2,2,1
80604,1,2,1,5,3,1,1,1,1,1,2,4,3,2,2,1
130284,3,2,1,3,3,1,1,3,1,3,1,1,2,2,1,2
110253,1,1,1,5,3,1,3,4,1,2,4,3,3,2,1,2
80060,2,2,3,3,1,1,3,4,1,2,2,4,2,1,1,2
80671,2,1,2,5,2,1,2,3,1,3,2,4,3,2,1,2
passteach,2,1,1,1,3,1,1,1,3,2,4,1,2,1,1,2
140392,1,1,1,3,3,1,3,3,1,1,2,4,3,1,1,2
140439,1,1,3,3,3,1,2,2,3,1,2,4,3,2,2,1
70053,1,1,2,3,3,1,3,4,1,1,2,4,3,1,1,2
160355,2,2,3,3,2,2,3,1,3,2,2,3,2,2,2,2
150428,1,1,1,3,1,1,1,3,2,2,3,3,1,2,1,1
80168,1,2,1,4,3,1,2,5,1,3,1,4,3,1,1,1
80034,2,2,3,3,2,2,3,3,2,3,2,4,2,1,1,2
100229,2,1,2,3,2,1,2,4,3,4,3,2,3,2,1,2
80105,3,3,1,3,2,2,3,4,3,4,4,3,2,2,2,1
140502,1,2,3,2,2,1,3,2,1,1,1,2,2,2,1,2
80065,2,2,3,4,2,1,3,4,1,2,1,2,3,1,1,2
110239,1,1,1,3,3,2,3,5,1,2,2,4,2,2,2,1
80625,1,2,3,4,3,1,1,5,1,1,4,2,3,1,2,2
190317,1,2,2,2,3,2,1,3,2,2,1,1,3,1,1,2
80444,2,2,1,3,3,1,1,3,1,2,1,3,1,1,2,2
80173,1,2,2,3,1,1,3,3,2,1,2,3,2,1,2,1
passteach,2,3,1,5,2,2,2,2,2,3,1,3,1,1,3,2,1,1,2
passteach,1,3,1,1,2,1,2,1,2,2,3,1,2,1,1,2
60287,1,3,1,5,3,2,2,4,2,4,1,4,1,2,1,1
90531,1,3,3,1,2,1,1,1,1,3,4,3,3,1,1,1
170259,1,2,2,1,1,2,1,3,3,1,1,2,3,2,1,1
100419,1,3,2,4,2,2,3,1,1,1,4,3,3,1,1,1
190434,1,1,1,5,1,1,1,3,1,3,1,3,1,1,1,1
110705,1,2,2,1,3,2,3,2,1,3,4,3,3,1,1,1
160312,1,3,2,5,2,1,1,3,2,3,1,3,1,1,2,1
100683,1,1,2,4,1,1,1,5,2,4,3,4,3,1,1,1
160296,1,1,1,5,3,2,3,1,1,2,3,2,1,1,2,1
110440,1,1,2,2,1,1,1,1,2,4,4,4,3,1,1,1
120313,1,1,1,2,1,1,3,5,1,2,1,3,1,1,1,2
160293,1,2,1,5,1,1,3,5,1,2,2,3,1,1,1,1
60020,1,2,2,5,1,1,3,1,1,1,4,3,2,1,1,1
110350,1,1,1,2,3,2,1,2,1,3,2,3,1,2,1,1
passteach,3,1,3,1,2,1,2,3,2,2,4,1,3,2,2,2
150329,1,1,1,3,3,2,1,3,1,3,2,4,1,1,2,1
80619,1,3,1,3,3,2,1,1,1,2,2,4,1,1,1,1
60039,1,2,1,5,3,2,1,3,1,3,2,1,2,1,1,1
180360,1,1,1,4,3,2,3,3,2,2,1,1,2,1,2,1
110413,1,2,1,4,3,1,3,4,1,4,4,4,3,1,2,1
160349,1,3,1,3,2,2,1,3,1,3,2,3,2,1,1,2
170431,1,1,1,3,2,2,3,3,1,2,2,1,2,1,2,1
80334,1,2,1,3,3,2,3,5,2,2,1,3,2,2,1,1
150332,3,1,3,5,2,1,1,5,2,2,1,4,3,1,1,2
100448,1,1,2,3,1,1,1,3,1,2,2,4,3,2,2,1
100640,1,1,2,4,2,2,3,4,1,3,2,4,3,2,1,2
190464,1,3,2,5,3,1,3,1,1,1,2,3,1,2,1,2
180208,1,1,2,3,2,2,3,1,1,1,1,1,2,2,1,1
60037,1,1,3,3,2,2,1,1,1,3,1,3,2,1,2,1
90441,1,1,1,3,3,2,1,1,1,3,2,3,1,2,1,1
120426,1,1,3,3,2,1,1,3,2,2,1,3,1,2,2,2
140427,1,1,3,5,3,2,1,3,1,2,2,3,1,2,2,1
130315,2,3,1,5,2,1,1,5,1,4,4,2,1,1,2,1
60311,1,3,3,5,3,1,1,5,1,2,1,3,1,1,2,1
90597,3,2,2,4,1,1,2,5,2,2,2,3,1,1,2,1
190443,3,2,3,4,3,1,1,3,1,3,1,3,1,1,2,1
190432,3,3,3,4,3,2,1,3,2,4,2,4,1,2,2,2
80321,1,1,3,5,3,1,1,5,3,2,2,3,3,1,2,2
160284,3,3,3,5,3,2,1,1,1,1,4,4,3,2,1,1
190460,2,2,1,5,3,1,1,5,1,4,1,4,1,1,1,1
80234,1,3,1,5,3,1,3,1,2,2,1,3,1,2,2,1
100425,3,3,1,5,3,2,1,1,2,1,4,1,3,2,2,2
80141,3,3,3,5,3,2,1,5,1,2,2,2,1,2,2,1
60308,3,3,1,5,2,1,1,1,2,3,2,1,3,2,1,2
170449,3,3,3,5,3,2,1,4,1,3,2,1,1,2,1,2
120425,3,3,3,5,3,2,1,1,2,2,2,3,1,1,2,2
100414,2,1,1,3,2,1,1,5,1,4,1,1,2,1,1,2
170283,2,3,1,3,3,1,3,5,1,1,1,1,1,1,1,1
100457,2,3,2,5,2,1,3,5,1,1,3,1,2,1,1,2
80324,1,2,1,3,3,1,3,5,1,1,2,1,2,1,2,2
70099,1,2,1,5,3,1,1,5,3,1,1,1,2,1,1,1
70037,1,3,1,5,3,1,3,1,2,2,1,1,1,1,2,1
180277,1,3,2,3,2,1,1,1,2,3,1,2,3,1,1,1
100298,1,3,3,5,2,1,3,1,2,1,2,2,3,1,1,1
70088,2,3,1,5,2,1,1,1,2,4,1,2,1,1,1,2
80331,2,3,1,2,2,1,1,1,1,4,2,2,3,2,1,2
120415,1,3,1,3,2,2,3,1,2,3,1,2,1,1,2,1
90605,1,2,1,5,2,1,3,1,2,1,1,2,3,1,2,1
70066,1,2,1,3,3,2,1,2,1,2,2,3,1,2,2,1
70077,2,1,2,3,1,2,1,3,1,3,2,3,1,2,2,1
110706,1,1,3,3,3,2,1,2,1,3,2,3,1,1,2,1
180240,1,2,3,3,2,1,3,3,1,4,2,3,3,1,2,1
170220,1,2,1,3,3,2,1,2,2,2,1,1,1,2,1,1
170257,3,2,3,1,2,1,1,2,1,1,2,3,1,1,2,2
80112,1,1,2,5,1,2,1,2,3,1,3,3,3,1,2,1
80116,1,1,1,3,2,1,1,2,2,1,1,3,1,1,2,2
70045,2,1,2,5,1,2,2,1,3,3,3,3,3,2,1,2
70146,1,1,2,3,2,2,1,4,3,2,3,2,3,2,1,2
70126,2,1,1,2,2,1,2,3,3,3,3,2,3,2,1,2
100395,1,1,1,3,3,2,2,2,3,2,3,3,3,2,1,2
70031,1,1,2,5,2,1,2,1,3,4,3,4,3,2,1,2
120374,2,2,2,5,2,1,2,2,3,3,3,2,3,2,1,2
150322,2,3,1,3,1,1,1,3,1,3,1,1,1,2,2,1
100622,2,3,3,5,3,2,1,3,1,3,2,1,1,2,2,1
90240,3,3,1,4,2,1,3,3,2,1,4,2,1,2,2,1
90270,1,1,1,3,3,2,3,4,2,4,2,4,3,2,1,2
130280,1,2,2,1,1,1,2,4,3,4,4,4,2,2,2,1
150313,2,1,2,3,2,1,3,5,1,4,4,4,3,1,1,1
90095,1,1,3,3,1,1,1,2,2,2,1,2,3,2,2,2
180463,2,1,1,3,3,1,1,3,2,3,2,2,1,1,1,1
150389,2,2,3,3,2,1,3,4,1,4,1,4,3,2,2,1
80214,1,3,1,3,3,1,3,4,1,3,2,4,1,1,1,1
